failure_rate,target,MAE_mean,MAE_std,MAE_degradation_%
0.0,CO_ppm,26.25146064758301,0.9731421356520401,1.867573365046762
0.0,Ethylene_ppm,0.9230779528617858,0.007758287575523293,0.2565746393565841
0.1,CO_ppm,143.7760269165039,31.98545051242796,457.91619242338714
0.1,Ethylene_ppm,3.2691974878311156,1.7925273164784847,255.0713576609636
0.2,CO_ppm,165.56805419921875,25.94909341082866,542.4791418072891
0.2,Ethylene_ppm,4.432786560058593,1.456059213543741,381.45012589786586
0.3,CO_ppm,187.79720458984374,25.4539143756132,628.7383271021133
0.3,Ethylene_ppm,5.350372266769409,1.5146487567911093,481.1101812676794
