failure_rate,target,MAE_mean,MAE_std,MAE_degradation_%
0.0,Methane_ppm,40.424957275390625,0.0,0.0
0.0,Ethylene_ppm,0.8791196703910827,6.024837493896484e-05,-0.003426513622055226
0.1,Methane_ppm,67.23006210327148,13.320618881229027,66.3083071313446
0.1,Ethylene_ppm,3.7056776523590087,2.0533804745180673,321.50696902971356
0.2,Methane_ppm,70.788330078125,14.586012886948991,75.11046355816087
0.2,Ethylene_ppm,4.568350887298584,1.5016167251550154,419.6328220139737
0.3,Methane_ppm,83.25746307373046,19.05554379000087,105.95559942475153
0.3,Ethylene_ppm,5.212704801559449,1.7383426773669326,492.9256690617008
